fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",DC -> San Lorenzo o Velez Sarsfield (12),,1.40,0.7089,0.3375,0.3714,-0.0075,v3.2-cal,Doble Oportunidad,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",DC -> Empate o Velez Sarsfield (X2),,1.36,0.6423,0.3475,0.2949,-0.1265,v3.2-cal,Doble Oportunidad,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",BTTS,Over/Si,2.38,0.4489,0.3913,0.0576,0.0684,v3.2-cal,BTTS,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",BTTS,Under/No,1.53,0.5511,0.6087,-0.0576,-0.1568,v3.2-cal,BTTS,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 0.5,Over/Si,1.14,0.8571,0.8283,0.0288,-0.0229,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,5.50,0.1429,0.1717,-0.0288,-0.2143,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 1.5,Over/Si,1.62,0.6087,0.5759,0.0328,-0.0139,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.20,0.3913,0.4241,-0.0328,-0.1391,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 2.5,Over/Si,3.10,0.3913,0.3049,0.0864,0.2130,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.36,0.6087,0.6951,-0.0864,-0.1722,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 3.5,Over/Si,6.50,0.1429,0.1459,-0.0030,-0.0714,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 3.5,Under/No,1.11,0.8571,0.8541,0.0030,-0.0486,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 4.5,Over/Si,17.00,0.0610,0.0566,0.0044,0.0366,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles tot. O/U 4.5,Under/No,1.02,0.9390,0.9434,-0.0044,-0.0422,v3.2-cal,Goles,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 0.5,Over/Si,1.62,0.6296,0.5759,0.0537,0.0200,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 0.5,Under/No,2.20,0.3704,0.4241,-0.0537,-0.1852,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 1.5,Over/Si,4.00,0.2333,0.2337,-0.0004,-0.0667,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 1.5,Under/No,1.22,0.7667,0.7663,0.0004,-0.0647,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 2.5,Over/Si,13.00,0.1714,0.0741,0.0974,1.2286,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 2.5,Under/No,1.04,0.8286,0.9259,-0.0974,-0.1383,v3.2-cal,Goles,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 0.5,Over/Si,1.44,0.7119,0.6453,0.0665,0.0251,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 0.5,Under/No,2.62,0.2881,0.3547,-0.0665,-0.2451,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 1.5,Over/Si,3.40,0.2881,0.2766,0.0115,-0.0203,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 1.5,Under/No,1.30,0.7119,0.7234,-0.0115,-0.0746,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 2.5,Over/Si,10.00,0.1707,0.0958,0.0749,0.7073,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles Velez Sarsfield O/U 2.5,Under/No,1.06,0.8293,0.9042,-0.0749,-0.1210,v3.2-cal,Goles,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 11.5,Over/Si,,0.9810,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 11.5,Under/No,,0.0190,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 12.5,Over/Si,,0.9808,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 12.5,Under/No,,0.0196,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 13.5,Over/Si,,0.9444,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 13.5,Under/No,,0.0588,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 14.5,Over/Si,,0.8760,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 14.5,Under/No,,0.1250,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 15.5,Over/Si,,0.8696,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 15.5,Under/No,,0.1304,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 16.5,Over/Si,,0.8362,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 16.5,Under/No,,0.1638,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 17.5,Over/Si,,0.7833,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 17.5,Under/No,,0.2167,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 18.5,Over/Si,,0.7163,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 18.5,Under/No,,0.2837,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 19.5,Over/Si,,0.6977,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 19.5,Under/No,,0.3023,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 20.5,Over/Si,,0.6327,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 20.5,Under/No,,0.3704,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 21.5,Over/Si,,0.5610,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 21.5,Under/No,,0.4425,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Over/Si,1.73,0.4971,0.5366,-0.0395,-0.1415,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Under/No,2.00,0.4971,0.4634,0.0337,-0.0058,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 23.5,Over/Si,,0.4425,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 23.5,Under/No,,0.5610,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 24.5,Over/Si,,0.3704,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 24.5,Under/No,,0.6327,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 25.5,Over/Si,,0.3364,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 25.5,Under/No,,0.6629,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 26.5,Over/Si,,0.2837,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 26.5,Under/No,,0.7163,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 27.5,Over/Si,,0.2167,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 27.5,Under/No,,0.7833,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 28.5,Over/Si,,0.1638,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 28.5,Under/No,,0.8362,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 29.5,Over/Si,,0.1500,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 29.5,Under/No,,0.8500,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 30.5,Over/Si,,0.1304,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 30.5,Under/No,,0.8696,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 31.5,Over/Si,,0.1250,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros tot. O/U 31.5,Under/No,,0.8760,,,,v3.2-cal,Tiros,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 6.5,Over/Si,,0.9130,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 6.5,Under/No,,0.0870,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 7.5,Over/Si,,0.8736,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 7.5,Under/No,,0.1264,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 8.5,Over/Si,,0.7692,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 8.5,Under/No,,0.2308,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 9.5,Over/Si,,0.7241,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 9.5,Under/No,,0.2759,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 10.5,Over/Si,,0.6364,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 10.5,Under/No,,0.3636,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 11.5,Over/Si,2.00,0.6364,0.4634,0.1730,0.2727,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 11.5,Under/No,1.73,0.3636,0.5366,-0.1730,-0.3720,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 12.5,Over/Si,,0.5000,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 12.5,Under/No,,0.5000,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 13.5,Over/Si,,0.4552,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 13.5,Under/No,,0.5556,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 14.5,Over/Si,,0.3636,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 14.5,Under/No,,0.6364,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 15.5,Over/Si,,0.2759,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 15.5,Under/No,,0.7241,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 16.5,Over/Si,,0.2326,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 16.5,Under/No,,0.7674,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 17.5,Over/Si,,0.2308,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros San Lorenzo O/U 17.5,Under/No,,0.7692,,,,v3.2-cal,Tiros,Local,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 5.5,Over/Si,,0.8182,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 5.5,Under/No,,0.1818,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 6.5,Over/Si,,0.7817,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 6.5,Under/No,,0.2183,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 7.5,Over/Si,,0.7113,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 7.5,Under/No,,0.2887,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 8.5,Over/Si,,0.6164,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 8.5,Under/No,,0.3836,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 9.5,Over/Si,,0.5294,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 9.5,Under/No,,0.4706,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 10.5,Over/Si,,0.4706,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 10.5,Under/No,,0.5294,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 11.5,Over/Si,1.91,0.3836,0.4853,-0.1017,-0.2678,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 11.5,Under/No,1.80,0.6164,0.5147,0.1017,0.1096,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 12.5,Over/Si,,0.2183,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 12.5,Under/No,,0.7817,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 13.5,Over/Si,,0.2183,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 13.5,Under/No,,0.7817,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 14.5,Over/Si,,0.1818,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 14.5,Under/No,,0.8182,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 15.5,Over/Si,,0.1275,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 15.5,Under/No,,0.8725,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 16.5,Over/Si,,0.1275,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Tiros Velez Sarsfield O/U 16.5,Under/No,,0.8725,,,,v3.2-cal,Tiros,Visitante,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 3.5,Over/Si,1.02,0.9510,0.9491,0.0019,-0.0300,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 3.5,Under/No,19.00,0.0490,0.0509,-0.0019,-0.0686,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 4.5,Over/Si,1.07,0.8889,0.8937,-0.0048,-0.0480,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 4.5,Under/No,9.00,0.1098,0.1063,0.0034,-0.0122,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 5.5,Over/Si,1.17,0.8367,0.8109,0.0258,-0.0244,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 5.5,Under/No,5.00,0.1633,0.1891,-0.0258,-0.1837,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 6.5,Over/Si,1.33,0.7521,0.7091,0.0429,0.0025,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 6.5,Under/No,3.25,0.2479,0.2909,-0.0429,-0.1942,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 7.5,Over/Si,1.61,0.6386,0.5501,0.0884,0.0313,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 7.5,Under/No,1.98,0.3690,0.4499,-0.0808,-0.2711,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 8.5,Over/Si,1.95,0.5000,0.4868,0.0132,-0.0250,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 8.5,Under/No,1.85,0.4937,0.5132,-0.0195,-0.0867,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 9.5,Over/Si,2.75,0.4937,0.3373,0.1563,0.3576,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 9.5,Under/No,1.40,0.5000,0.6627,-0.1627,-0.3000,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 10.5,Over/Si,4.00,0.3333,0.2340,0.0993,0.3333,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 10.5,Under/No,1.22,0.6667,0.7660,-0.0993,-0.1853,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 11.5,Over/Si,6.00,0.2479,0.1579,0.0900,0.4876,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 11.5,Under/No,1.12,0.7521,0.8421,-0.0900,-0.1539,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 12.5,Over/Si,9.00,0.1633,0.1063,0.0569,0.4694,v3.2-cal,Corners,Total,
2026-04-19 00:01,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Corners tot. O/U 12.5,Under/No,1.07,0.8367,0.8937,-0.0569,-0.1039,v3.2-cal,Corners,Total,
