fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado,odds_close,clv_pct,fecha_cierre
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco tot. O/U 7.5,Over/Si,1.66,0.6245,0.5590,0.0655,0.0366,v3,Arco,Total,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Tiros Estudiantes L.P. O/U 11.5,Over/Si,1.50,0.8027,0.6250,0.1777,0.2040,v3,Tiros,Local,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco tot. O/U 10.5,Over/Si,4.33,0.2447,0.2170,0.0277,0.0597,v3,Arco,Total,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Estudiantes L.P. O/U 2.5,Over/Si,1.22,0.9147,0.7660,0.1487,0.1159,v3,Arco,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco tot. O/U 6.5,Over/Si,1.36,0.7548,0.6880,0.0668,0.0265,v3,Arco,Total,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Goles Union Santa Fe O/U 1.5,Under/No,2.62,0.6385,0.5650,0.0735,0.6728,v3,Goles,Visitante,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Tiros Estudiantes L.P. O/U 10.5,Over/Si,1.30,0.8668,0.7230,0.1438,0.1269,v3,Tiros,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Goles Estudiantes L.P. O/U 2.5,Over/Si,9.00,0.2620,0.1310,0.1310,1.3576,v3,Goles,Local,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco tot. O/U 11.5,Over/Si,6.50,0.1585,0.1450,0.0135,0.0305,v3,Arco,Total,L,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Union Santa Fe O/U 4.5,Under/No,1.40,0.8028,0.6630,0.1398,0.1240,v3,Arco,Visitante,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Tiros Estudiantes L.P. O/U 9.5,Over/Si,1.20,0.9160,0.7830,0.1330,0.0992,v3,Tiros,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Union Santa Fe O/U 3.5,Under/No,1.83,0.6341,0.5000,0.1341,0.1605,v3,Arco,Visitante,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Corners Estudiantes L.P. O/U 3.5,Over/Si,1.33,0.8894,0.8050,0.0844,0.1829,v3,Corners,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Goles Estudiantes L.P. O/U 0.5,Over/Si,1.40,0.8293,0.7140,0.1153,0.1611,v3,Goles,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Union Santa Fe O/U 5.5,Under/No,1.16,0.9086,0.7950,0.1136,0.0539,v3,Arco,Visitante,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Tiros Estudiantes L.P. O/U 8.5,Over/Si,1.11,0.9493,0.8440,0.1053,0.0537,v3,Tiros,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Union Santa Fe O/U 2.5,Under/No,3.00,0.4098,0.3120,0.0978,0.2293,v3,Arco,Visitante,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Estudiantes L.P. O/U 1.5,Over/Si,1.06,0.9755,0.8830,0.0925,0.0341,v3,Arco,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Goles Estudiantes L.P. O/U 1.5,Over/Si,3.00,0.5283,0.4780,0.0503,0.5848,v3,Goles,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Tiros Estudiantes L.P. O/U 7.5,Over/Si,1.06,0.9704,0.8830,0.0874,0.0286,v3,Tiros,Local,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,BTTS,Over/Si,2.10,0.5973,0.4430,0.1543,0.2544,v3,BTTS,Total,W,,,
2026-04-11 17:38,1492018,Estudiantes L.P. vs Union Santa Fe,Liga Profesional,Arco Union Santa Fe O/U 1.5,Under/No,6.00,0.1897,0.1560,0.0337,0.1382,v3,Arco,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles Estudiantes RC O/U 0.5,Under/No,2.62,0.5124,0.3550,0.1574,0.3425,v3,Goles,Local,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 5.5,Under/No,3.25,0.7035,0.2900,0.4135,1.2865,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Barracas Central O/U 2.5,Under/No,5.00,0.5451,0.2240,0.3211,1.7256,v3,Corners,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 6.5,Under/No,2.10,0.8298,0.4410,0.3888,0.7426,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Barracas Central O/U 3.5,Under/No,2.50,0.7574,0.4570,0.3004,0.8936,v3,Corners,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles tot. O/U 1.5,Under/No,2.00,0.6010,0.4640,0.1370,0.2020,v3,Goles,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Barracas Central O/U 2.5,Under/No,2.62,0.5923,0.3550,0.2373,0.5518,v3,Arco,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 4.5,Under/No,5.00,0.5310,0.1860,0.3450,1.6552,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 7.5,Under/No,1.61,0.9111,0.5770,0.3341,0.4669,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Barracas Central O/U 3.5,Under/No,1.66,0.7956,0.5590,0.2366,0.3207,v3,Arco,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,BTTS,Under/No,1.50,0.7534,0.6250,0.1284,0.1300,v3,BTTS,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Barracas Central O/U 1.5,Under/No,15.00,0.2852,0.0710,0.2142,3.2783,v3,Corners,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles Estudiantes RC O/U 1.5,Under/No,1.33,0.8572,0.7100,0.1472,0.1401,v3,Goles,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Barracas Central O/U 4.5,Under/No,1.66,0.8911,0.6620,0.2291,0.4793,v3,Corners,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles tot. O/U 0.5,Under/No,4.75,0.2508,0.1980,0.0528,0.1911,v3,Goles,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 8.5,Under/No,1.33,0.9589,0.7100,0.2489,0.2754,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Barracas Central O/U 1.5,Under/No,5.00,0.3252,0.1860,0.1392,0.6261,v3,Arco,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles tot. O/U 2.5,Under/No,1.33,0.8431,0.7190,0.1241,0.1213,v3,Goles,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Barracas Central O/U 4.5,Under/No,1.30,0.9150,0.7230,0.1920,0.1895,v3,Arco,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Estudiantes RC O/U 3.5,Under/No,1.83,0.8201,0.5000,0.3201,0.5007,v3,Arco,Local,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 3.5,Under/No,8.50,0.3392,0.1100,0.2292,1.8834,v3,Arco,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Estudiantes RC O/U 4.5,Under/No,1.40,0.9286,0.6630,0.2656,0.3000,v3,Arco,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Estudiantes RC O/U 2.5,Under/No,3.00,0.6248,0.3120,0.3128,0.8745,v3,Arco,Local,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 9.5,Under/No,1.20,0.9828,0.7830,0.1998,0.1794,v3,Arco,Total,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 11.5,Under/No,1.40,0.7930,0.6630,0.1300,0.1102,v3,Tiros,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 10.5,Under/No,1.61,0.7140,0.5770,0.1370,0.1496,v3,Tiros,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,1X2 -> Empate,,2.88,0.3857,0.3310,0.0547,0.1107,v3,1X2,Total,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Barracas Central O/U 5.5,Under/No,1.33,0.9565,0.8050,0.1515,0.2722,v3,Corners,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 12.5,Under/No,1.25,0.8559,0.7500,0.1059,0.0699,v3,Tiros,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 9.5,Under/No,1.90,0.6241,0.4860,0.1381,0.1858,v3,Tiros,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Barracas Central O/U 5.5,Under/No,1.12,0.9680,0.8310,0.1370,0.0841,v3,Arco,Visitante,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Estudiantes RC O/U 5.5,Under/No,1.16,0.9750,0.7950,0.1800,0.1310,v3,Arco,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 8.5,Under/No,2.50,0.5248,0.3750,0.1498,0.3119,v3,Tiros,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco tot. O/U 10.5,Under/No,1.10,0.9934,0.8550,0.1384,0.0927,v3,Arco,Total,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Estudiantes RC O/U 4.5,Over/Si,2.30,0.6292,0.4770,0.1522,0.4471,v3,Corners,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 7.5,Under/No,3.40,0.4254,0.2770,0.1484,0.4465,v3,Tiros,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles tot. O/U 3.5,Under/No,1.08,0.9484,0.8810,0.0674,0.0242,v3,Goles,Total,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Arco Estudiantes RC O/U 1.5,Under/No,6.00,0.3565,0.1560,0.2005,1.1388,v3,Arco,Local,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Estudiantes RC O/U 3.5,Over/Si,1.66,0.7892,0.6620,0.1272,0.3101,v3,Corners,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Estudiantes RC O/U 5.5,Over/Si,3.25,0.4542,0.3260,0.1282,0.4762,v3,Corners,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,1X2 -> Barracas Central gana,,3.60,0.3201,0.2640,0.0561,0.1522,v3,1X2,Total,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles Estudiantes RC O/U 2.5,Under/No,1.06,0.9708,0.9040,0.0668,0.0291,v3,Goles,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Estudiantes RC O/U 12.5,Over/Si,1.83,0.6265,0.5000,0.1265,0.1465,v3,Tiros,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Estudiantes RC O/U 13.5,Over/Si,2.20,0.5514,0.4230,0.1284,0.2131,v3,Tiros,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Estudiantes RC O/U 11.5,Over/Si,1.57,0.6992,0.5890,0.1102,0.0978,v3,Tiros,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Estudiantes RC O/U 2.5,Over/Si,1.33,0.9048,0.8190,0.0858,0.2034,v3,Corners,Local,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Corners Estudiantes RC O/U 6.5,Over/Si,5.00,0.2990,0.2060,0.0930,0.4948,v3,Corners,Local,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Barracas Central O/U 6.5,Under/No,4.50,0.3318,0.2050,0.1268,0.4930,v3,Tiros,Visitante,L,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Goles tot. O/U 4.5,Under/No,1.02,0.9867,0.9490,0.0377,0.0064,v3,Goles,Total,W,,,
2026-04-11 18:28,1492019,Estudiantes RC vs Barracas Central,Liga Profesional,Tiros Estudiantes RC O/U 10.5,Over/Si,1.36,0.7654,0.6880,0.0774,0.0410,v3,Tiros,Local,W,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,Tiros Racing Club O/U 11.5,Over/Si,1.83,0.6813,0.5000,0.1813,0.2467,v3,Tiros,Local,W,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,Corners River Plate O/U 4.5,Under/No,1.62,0.7327,0.5760,0.1567,0.1869,v3,Corners,Visitante,W,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,Corners Racing Club O/U 4.5,Under/No,1.91,0.5379,0.4850,0.0529,0.0273,v3,Corners,Local,L,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,Corners River Plate O/U 3.5,Under/No,2.10,0.5466,0.4430,0.1036,0.1479,v3,Corners,Visitante,W,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,Goles River Plate O/U 1.5,Under/No,1.33,0.7604,0.7100,0.0504,0.0113,v3,Goles,Visitante,L,,,
2026-04-12 15:08,1492025,Racing Club vs River Plate,Liga Profesional,BTTS,Under/No,1.70,0.6218,0.5470,0.0748,0.0571,v3,BTTS,Total,W,,,
2026-04-12 18:12,1492025,Racing Club vs River Plate,Liga Profesional,Goles River Plate O/U 0.5,Under/No,2.62,0.3933,0.3550,0.0383,0.0303,v3,Goles,Visitante,L,,,
2026-04-12 18:12,1492025,Racing Club vs River Plate,Liga Profesional,Goles tot. O/U 2.5,Under/No,1.50,0.7050,0.6250,0.0800,0.0576,v3,Goles,Total,W,,,
2026-04-12 18:12,1492025,Racing Club vs River Plate,Liga Profesional,Goles tot. O/U 3.5,Under/No,1.17,0.8751,0.8100,0.0651,0.0239,v3,Goles,Total,W,,,
2026-04-12 18:14,1492025,Racing Club vs River Plate,Liga Profesional,Goles tot. O/U 1.5,Under/No,2.50,0.4345,0.3750,0.0595,0.0862,v3,Goles,Total,L,,,
2026-04-12 18:14,1492025,Racing Club vs River Plate,Liga Profesional,Goles tot. O/U 4.5,Under/No,1.05,0.9557,0.9130,0.0427,0.0035,v3,Goles,Total,W,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Arco tot. O/U 7.5,Over/Si,1.83,0.6421,0.5000,0.1421,0.1751,v3,Arco,Total,W,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Tiros Defensa Y Justicia O/U 11.5,Under/No,1.73,0.6630,0.5366,0.1264,0.1451,v3,Tiros,Local,L,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Arco Talleres Cordoba O/U 3.5,Over/Si,1.80,0.6405,0.5147,0.1258,0.1528,v3,Arco,Visitante,W,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Arco Defensa Y Justicia O/U 3.5,Over/Si,1.80,0.6297,0.5147,0.1150,0.1335,v3,Arco,Local,W,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Tiros Talleres Cordoba O/U 11.5,Over/Si,2.00,0.5527,0.4634,0.0893,0.1053,v3,Tiros,Visitante,L,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,1X2 -> Defensa Y Justicia gana,,2.90,0.3721,0.3274,0.0447,0.0791,v3,1X2,Total,L,,,
2026-04-13 01:21,1492016,Defensa Y Justicia vs Talleres Cordoba,Liga Profesional,Goles Talleres Cordoba O/U 2.5,Under/No,1.06,0.9488,0.9042,0.0447,0.0058,v3,Goles,Visitante,W,,,
2026-04-13 01:21,1492026,Sarmiento Junin vs Gimnasia L.P.,Liga Profesional,Tiros Sarmiento Junin O/U 12.5,Over/Si,1.91,0.6985,0.4853,0.2132,0.3335,v3,Tiros,Local,L,,,
2026-04-13 01:21,1492026,Sarmiento Junin vs Gimnasia L.P.,Liga Profesional,Tiros Gimnasia L.P. O/U 10.5,Under/No,1.83,0.6129,0.5000,0.1129,0.1235,v3,Tiros,Visitante,L,,,
2026-04-13 01:21,1492026,Sarmiento Junin vs Gimnasia L.P.,Liga Profesional,Arco Sarmiento Junin O/U 4.5,Over/Si,2.10,0.4991,0.4424,0.0567,0.0481,v3,Arco,Local,L,,,
2026-04-13 01:21,1492026,Sarmiento Junin vs Gimnasia L.P.,Liga Profesional,Tiros tot. O/U 23.5,Over/Si,1.91,0.5408,0.4853,0.0555,0.0323,v3,Tiros,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Corners Central Cordoba de Santiago O/U 2.5,Over/Si,1.67,0.6943,0.5570,0.1372,0.1594,v3,Corners,Visitante,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles tot. O/U 2.5,Under/No,1.53,0.7475,0.6107,0.1368,0.1437,v3,Goles,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles tot. O/U 1.5,Under/No,2.62,0.4821,0.3547,0.1274,0.2630,v3,Goles,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles Velez Sarsfield O/U 1.5,Under/No,1.83,0.6187,0.5000,0.1187,0.1322,v3,Goles,Local,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles tot. O/U 3.5,Under/No,1.18,0.9011,0.7923,0.1089,0.0633,v3,Goles,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,BTTS,Under/No,1.44,0.7518,0.6453,0.1064,0.0825,v3,BTTS,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles Velez Sarsfield O/U 2.5,Under/No,1.25,0.8525,0.7500,0.1025,0.0656,v3,Goles,Local,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles Central Cordoba de Santiago O/U 0.5,Under/No,1.62,0.6602,0.5759,0.0842,0.0694,v3,Goles,Visitante,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles Velez Sarsfield O/U 0.5,Under/No,4.50,0.2672,0.2077,0.0595,0.2024,v3,Goles,Local,L,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Arco tot. O/U 7.5,Under/No,1.91,0.5420,0.4852,0.0568,0.0352,v3,Arco,Total,L,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles tot. O/U 4.5,Under/No,1.05,0.9694,0.9129,0.0565,0.0179,v3,Goles,Total,W,,,
2026-04-13 01:21,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles Central Cordoba de Santiago O/U 1.5,Under/No,1.08,0.9348,0.8811,0.0537,0.0095,v3,Goles,Visitante,W,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Arco Getafe O/U 3.5,Over/Si,1.73,0.7892,0.5366,0.2526,0.3630,v3,Arco,Visitante,L,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Arco tot. O/U 7.5,Over/Si,1.73,0.6995,0.5362,0.1633,0.2101,v3,Arco,Total,L,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Goles Getafe O/U 0.5,Over/Si,1.50,0.6885,0.6250,0.0635,0.0327,v3,Goles,Visitante,L,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Goles tot. O/U 2.5,Over/Si,2.75,0.3993,0.3437,0.0556,0.0981,v3,Goles,Total,L,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Goles tot. O/U 0.5,Over/Si,1.12,0.8983,0.8427,0.0556,0.0061,v3,Goles,Total,W,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Goles Getafe O/U 1.5,Over/Si,3.40,0.3260,0.2766,0.0494,0.1083,v3,Goles,Visitante,L,,,
2026-04-13 01:21,1391123,Levante vs Getafe,La Liga,Goles tot. O/U 1.5,Over/Si,1.53,0.6660,0.6203,0.0457,0.0190,v3,Goles,Total,L,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Arco Velez Sarsfield O/U 4.5,Under/No,2.10,0.5624,0.4424,0.1200,0.1810,v3,Arco,Local,L,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Tiros Central Cordoba de Santiago O/U 8.5,Over/Si,2.00,0.5795,0.4634,0.1162,0.1591,v3,Tiros,Visitante,W,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Tiros tot. O/U 22.5,Over/Si,1.91,0.5758,0.4853,0.0905,0.0992,v3,Tiros,Total,W,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Arco Central Cordoba de Santiago O/U 2.5,Over/Si,1.83,0.5877,0.5000,0.0877,0.0772,v3,Arco,Visitante,L,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Tiros Velez Sarsfield O/U 13.5,Over/Si,1.83,0.5840,0.5000,0.0840,0.0705,v3,Tiros,Local,W,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Corners Central Cordoba de Santiago O/U 3.5,Over/Si,2.20,0.4809,0.4233,0.0576,0.0580,v3,Corners,Visitante,W,,,
2026-04-13 01:26,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,Goles tot. O/U 0.5,Under/No,7.00,0.1762,0.1358,0.0404,0.2337,v3,Goles,Total,L,,,
2026-04-13 20:20,1492027,Velez Sarsfield vs Central Cordoba de Santiago,Liga Profesional,1X2 -> Empate,,3.80,0.2892,0.2474,0.0418,0.0988,v3,1X2,Total,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Corners Paris Saint Germain O/U 3.5,Over/Si,2.00,0.8228,0.4638,0.3590,0.6455,v3,Corners,Visitante,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Arco Liverpool O/U 5.5,Over/Si,2.10,0.6738,0.4424,0.2314,0.4150,v3,Arco,Local,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Tiros Liverpool O/U 15.5,Over/Si,1.91,0.6636,0.4853,0.1783,0.2668,v3,Tiros,Local,W,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Tiros Paris Saint Germain O/U 12.5,Over/Si,1.80,0.6744,0.5147,0.1597,0.2140,v3,Tiros,Visitante,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Tiros tot. O/U 30.5,Over/Si,1.83,0.6455,0.5000,0.1455,0.1831,v3,Tiros,Total,W,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Corners Liverpool O/U 6.5,Under/No,1.83,0.6416,0.5000,0.1416,0.1740,v3,Corners,Local,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",1X2 -> Liverpool gana,,2.40,0.5088,0.3950,0.1138,0.2211,v3,1X2,Total,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Arco tot. O/U 10.5,Over/Si,1.67,0.6568,0.5570,0.0998,0.0968,v3,Arco,Total,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Arco tot. O/U 11.5,Over/Si,2.10,0.5423,0.4430,0.0993,0.1388,v3,Arco,Total,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Goles Paris Saint Germain O/U 1.5,Under/No,1.83,0.5869,0.5000,0.0869,0.0741,v3,Goles,Visitante,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Goles Paris Saint Germain O/U 2.5,Under/No,1.25,0.8288,0.7500,0.0788,0.0360,v3,Goles,Visitante,W,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Goles Liverpool O/U 1.5,Over/Si,1.80,0.5911,0.5148,0.0763,0.0640,v3,Goles,Local,L,,,
2026-04-13 23:19,1534912,Liverpool vs Paris Saint Germain,"('Champions League', True)",Goles Liverpool O/U 2.5,Over/Si,3.50,0.3207,0.2678,0.0530,0.1226,v3,Goles,Local,L,,,
