fixture_id,fecha,liga_id,equipo_local_id,equipo_visitante_id,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_arco_local,tiros_arco_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,tarjetas_local,tarjetas_visitante,xg_local,xg_visitante,tiros_dentro_local,tiros_dentro_visitante,tiros_fuera_local,tiros_fuera_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,atajadas_local,atajadas_visitante,goles_prevenidos_local,goles_prevenidos_visitante,referee
1491862,2026-02-03,128,441,1066,4,0,17,4,7,1,3,1,58,42,1,2,,,12,2,5,2,4,1,1,4,,,N. Arasa
1509770,2026-02-03,143,722,529,1,2,7,17,3,7,3,6,27,73,1,1,,,,,,,,,,,,,
1491856,2026-02-04,128,473,474,2,1,19,16,8,7,4,1,41,59,0,3,,,,,,,,,,,,,"Luis Lobo Medina, Argentina"
1491857,2026-02-04,128,478,446,2,2,11,12,4,8,3,3,50,50,3,3,,,8,7,3,5,0,2,6,2,,,"Bryan Ferreyra,"
1492122,2026-02-04,71,794,1062,1,0,19,11,5,2,6,12,48,52,3,2,,,,,,,,,,,,,"Lucas Paulo Torezin, Brazil"
1492128,2026-02-04,71,128,126,1,1,12,9,3,3,7,4,51,49,5,1,,,,,,,,,,,,,"Anderson Daronco, Brazil"
1509771,2026-02-04,143,542,548,2,3,7,11,3,6,3,6,46,54,3,4,,,,,,,,,,,,,"Alejandro Quintero Gonzalez, Spain"
1509772,2026-02-04,143,532,531,1,2,11,12,3,3,4,3,52,48,2,1,,,,,,,,,,,,,"Victor Garcia Verdura, Spain"
1492129,2026-02-05,71,133,132,1,1,30,7,13,1,14,0,67,33,0,0,,,,,,,,,,,,,"Wilton Pereira Sampaio, Brazil"
1509773,2026-02-05,143,543,530,0,5,8,12,2,6,3,5,42,58,2,0,,,,,,,,,,,,,"César Soto Grado, Spain"
1378103,2026-02-06,135,504,801,0,0,3,11,0,3,8,4,61,39,1,2,,,,,,,,,,,,,"Daniele Doveri, Italy"
1379214,2026-02-06,39,63,65,3,1,14,16,5,6,5,10,56,44,1,1,,,,,,,,,,,,,"Peter Bankes, England"
1388495,2026-02-06,78,182,169,1,1,11,3,3,1,5,2,27,73,4,4,,,,,,,,,,,,,"Sören Storks, Germany"
1391043,2026-02-06,140,538,727,1,2,18,8,4,2,7,3,57,43,2,2,,,,,,,,,,,,,J. Munuera
1392034,2026-02-06,141,537,715,1,0,12,6,2,1,3,5,48,52,1,3,1.01,0.53,8,3,4,3,2,2,1,1,,,"Alejandro Ojaos Valera, Spain"
1419813,2026-02-06,136,509,525,2,0,15,20,5,4,5,6,36,64,5,1,,,,,,,,,,,,,"Valerio Crezzini, Italy"
1492123,2026-02-06,71,135,147,1,2,19,10,4,2,12,2,68,32,3,2,,,,,,,,,,,,,"Bruno Arleu de Araujo, Brazil"
1378096,2026-02-07,135,502,503,2,2,21,12,5,4,9,4,55,45,2,5,,,,,,,,,,,,,"Andrea Colombo, Italy"
1378097,2026-02-07,135,495,492,2,3,12,14,3,5,4,3,40,60,2,5,,,,,,,,,,,,,"Davide Massa, Italy"
1379209,2026-02-07,39,42,746,3,0,16,5,5,3,5,2,49,51,1,2,,,,,,,,,,,,,"Samuel Barrott, England"
1379210,2026-02-07,39,35,66,1,1,20,7,9,4,11,4,53,47,1,1,,,,,,,,,,,,,"Anthony Taylor, England"
1379212,2026-02-07,39,44,48,0,2,18,6,5,4,5,2,54,46,3,1,,,,,,,,,,,,,"Darren England, England"
1379213,2026-02-07,39,36,45,1,2,13,16,3,3,6,6,55,45,1,5,,,,,,,,,,,,,"Stuart Attwell, England"
1379216,2026-02-07,39,33,47,2,0,23,7,10,1,7,0,65,35,1,3,,,,,,,,,,,,,"Michael Oliver, England"
1379217,2026-02-07,39,34,55,2,3,16,11,4,5,9,3,54,46,2,2,,,,,,,,,,,,,"Andy Madley, England"
1379218,2026-02-07,39,39,49,1,3,11,15,3,6,3,4,34,66,1,1,,,,,,,,,,,,,"Jarred Gillett, Australia"
1388489,2026-02-07,78,163,168,1,1,9,10,6,2,2,2,39,61,2,3,,,,,,,,,,,,,"Christian Dingert, Germany"
1388491,2026-02-07,78,160,162,1,0,7,17,2,5,4,8,33,67,1,1,,,,,,,,,,,,,"Deniz Aytekin, Germany"
1388492,2026-02-07,78,180,175,0,2,20,14,4,5,10,8,48,52,0,2,,,,,,,,,,,,,"Daniel Siebert, Germany"
1388493,2026-02-07,78,164,170,2,0,10,14,6,6,6,4,39,61,2,2,,,,,,,,,,,,,"Patrick Ittrich, Germany"
1388494,2026-02-07,78,186,172,2,1,15,7,7,3,5,5,32,68,0,2,,,,,,,,,,,,,"Benjamin Brand, Germany"
1388496,2026-02-07,78,161,165,1,2,12,21,2,4,4,8,35,65,1,1,,,,,,,,,,,,,"Timo Gerach, Germany"
1391042,2026-02-07,140,529,798,3,0,24,9,7,4,12,3,76,24,0,0,2.63,0.8,11,6,13,3,11,2,4,4,0.0,0.0,A. Quintero
1391045,2026-02-07,140,548,797,3,1,11,11,3,5,2,4,34,66,0,4,,,,,,,,,,,,,J. Guzman
1392029,2026-02-07,141,732,545,1,1,12,4,3,2,5,7,42,58,2,4,,,9,3,3,1,3,2,2,2,,,"Luis Bestard Servera, Spain"
1392035,2026-02-07,141,534,9580,0,0,16,5,6,1,8,2,66,34,5,3,,,11,3,5,2,6,2,1,6,,,"Rafael Sanchez Lopez, Spain"
1394617,2026-02-07,203,3589,1005,1,0,16,9,5,2,9,4,42,58,2,4,2.45,0.39,14,5,2,4,9,1,2,3,0.0,0.0,"Cihan Aydin, Türkiye"
1394621,2026-02-07,203,3603,998,0,3,11,17,0,9,8,1,52,48,2,1,0.69,2.74,8,9,3,8,5,3,6,0,0.0,0.0,"Alper Akarsu, Türkiye"
1396973,2026-02-07,141,8157,9585,1,2,14,7,3,2,2,3,73,27,4,5,0.97,0.5,7,4,7,3,3,1,0,2,,,"Jose Antonio Sanchez Villalobos, Spain"
1419811,2026-02-07,136,899,498,1,2,19,9,5,4,4,1,55,45,1,5,,,,,,,,,,,,,"Ivano Pezzuto, Italy"
1419812,2026-02-07,136,515,527,1,1,11,11,4,3,6,6,62,38,2,4,,,,,,,,,,,,,"Giovanni Ayroldi, Italy"
1419814,2026-02-07,136,1687,880,2,0,14,15,5,5,2,10,57,43,1,3,,,,,,,,,,,,,"Mario Perri, Italy"
1419815,2026-02-07,136,512,517,1,2,20,14,11,5,6,2,43,57,1,2,,,,,,,,,,,,,"Maurizio Mariani, Italy"
1419816,2026-02-07,136,863,870,3,3,13,8,4,6,1,4,47,53,2,3,,,,,,,,,,,,,"Andrea Zanotti, Italy"
1419817,2026-02-07,136,1581,1578,0,0,15,10,5,1,5,6,63,37,2,2,,,,,,,,,,,,,"Andrea Calzavara, Italy"
1419819,2026-02-07,136,522,511,3,2,12,17,3,8,3,5,57,43,2,4,,,,,,,,,,,,,"Paride Tremolada, Italy"
1419820,2026-02-07,136,1693,508,2,1,16,3,7,2,7,1,64,36,4,2,,,,,,,,,,,,,"Federico Dionisi, Italy"
1491863,2026-02-07,128,463,437,1,1,15,10,4,4,7,4,38,62,3,1,,,8,5,7,5,4,3,3,3,,,"Fernando Espinoza, Argentina"
1491866,2026-02-07,128,1065,441,1,0,9,16,3,2,3,2,49,51,1,2,,,5,11,4,5,2,9,2,2,,,A. Merlos
1491874,2026-02-07,128,436,458,2,1,13,11,3,5,4,7,48,52,3,3,,,8,8,5,3,4,2,5,1,,,"Hernan Mastrangelo, Argentina"
1491875,2026-02-07,128,435,452,1,4,17,11,5,6,7,2,71,29,3,4,,,5,6,12,5,7,1,2,4,,,"Sebastian Zunino, Argentina"
1378095,2026-02-08,135,500,523,0,1,16,5,2,1,4,5,52,48,2,4,,,,,,,,,,,,,"Giuseppe Collu, Italy"
1378099,2026-02-08,135,867,494,2,1,16,6,5,1,7,0,54,46,1,2,,,,,,,,,,,,,"Antonio Rapuano, Italy"
1378102,2026-02-08,135,488,505,0,5,7,23,2,11,5,6,38,62,2,1,,,,,,,,,,,,,"Daniele Chiffi, Italy"
1379211,2026-02-08,39,51,52,0,1,7,7,2,4,3,4,64,36,1,3,,,,,,,,,,,,,"Thomas Bramall, England"
1388490,2026-02-08,78,192,173,1,2,10,19,3,4,4,3,46,54,1,4,,,,,,,,,,,,,"Frank Willenborg, Germany"
1391039,2026-02-08,140,542,546,0,2,13,17,5,5,6,3,60,40,2,4,,,,,,,,,,,,,J. Martinez
1391040,2026-02-08,140,531,539,4,2,22,6,7,3,4,3,55,45,2,2,,,,,,,,,,,,,A. Ruiz
1391041,2026-02-08,140,530,543,0,1,10,8,5,4,7,3,65,35,3,1,0.67,0.7,8,3,2,5,1,1,3,5,1.0,1.0,M. Busquets
1391046,2026-02-08,140,536,547,1,1,11,15,3,6,5,7,51,49,3,3,0.78,2.56,6,10,5,5,1,4,5,2,0.0,0.0,J. Manzano
1391047,2026-02-08,140,532,541,0,2,7,11,0,6,5,8,40,60,1,1,,,,,,,,,,,,,J. Alberola
1392032,2026-02-08,141,720,5254,0,4,9,12,3,4,3,3,50,50,1,2,,,4,7,5,5,3,3,0,3,,,"Carlos Muniz Munoz, Spain"
1392036,2026-02-08,141,544,722,2,1,12,16,1,4,4,1,54,46,3,2,,,6,11,6,5,4,3,3,0,,,"Eder Mallo Fernandez, Spain"
1392037,2026-02-08,141,724,723,1,2,19,14,6,6,6,4,59,41,4,2,,,11,9,8,5,7,1,4,5,,,"Andres Fuentes Molina, Spain"
1392038,2026-02-08,141,731,726,2,1,12,9,5,4,6,4,47,53,3,1,,,7,6,5,3,4,1,3,3,,,"Gorka Etayo Herrera, Spain"
1392039,2026-02-08,141,535,725,2,1,18,3,8,3,8,2,64,36,2,6,,,11,1,7,3,1,0,2,6,,,"Alonso De Ena Wolf, Spain"
1394613,2026-02-08,203,549,996,2,2,20,7,8,3,3,3,69,31,2,4,2.5,0.31,10,4,10,3,7,1,1,6,1.0,1.0,"Oguzhan Cakir, Türkiye"
1394614,2026-02-08,203,3588,564,1,2,6,26,2,11,0,7,45,55,1,1,0.38,2.91,4,16,2,10,1,8,9,1,0.0,0.0,"Halil Umut Meler, Türkiye"
1394619,2026-02-08,203,607,994,0,0,11,7,4,1,4,3,64,36,2,4,0.85,0.52,9,5,2,2,3,1,1,4,0.0,0.0,"Yasin Kol, Türkiye"
1394620,2026-02-08,203,1007,645,0,3,15,19,4,5,3,3,40,60,1,1,0.67,2.18,6,14,9,5,6,5,2,4,1.0,1.0,"Ozan Ergun, Türkiye"
1419818,2026-02-08,136,1579,528,2,1,33,3,9,2,15,2,58,42,0,3,,,,,,,,,,,,,"Livio Marinelli, Italy"
1491865,2026-02-08,128,440,449,1,0,16,6,8,3,11,1,62,38,4,2,,,12,4,4,2,5,2,2,7,,,S. Martinez
1491870,2026-02-08,128,445,460,1,0,8,5,3,0,1,2,49,51,3,6,,,,,,,,,,,,,"Yael Falcon Perez, Argentina"
1491872,2026-02-08,128,457,442,2,3,22,4,8,3,7,1,58,42,4,1,,,,,,,,,,,,,F. Viola
1491873,2026-02-08,128,1064,453,0,1,5,10,1,5,4,1,51,49,0,4,,,2,7,3,3,1,2,5,1,,,"Pablo Dovalo, Argentina"
1491876,2026-02-08,128,474,455,2,1,11,5,6,3,3,4,49,51,3,7,,,,,,,,,,,,,"Ariel Penel, Argentina"
1378094,2026-02-09,135,499,520,2,1,29,12,9,2,13,2,56,44,2,0,,,,,,,,,,,,,"Marco Piccinini, Italy"
1378101,2026-02-09,135,497,490,2,0,15,3,5,1,7,1,53,47,2,4,,,,,,,,,,,,,"Matteo Marcenaro, Italy"
1391048,2026-02-09,140,533,540,4,1,10,9,3,2,5,8,49,51,3,3,,,,,,,,,,,,,
1392031,2026-02-09,141,4665,799,1,0,19,8,7,2,7,3,51,49,5,7,,,11,5,8,3,4,2,2,5,,,"Manuel Jesus Orellana Cid, Spain"
1394615,2026-02-09,203,611,997,3,1,19,13,7,3,7,9,63,37,2,2,2.2,0.71,11,8,8,5,8,3,2,4,0.0,0.0,"Ali Sansalan, Türkiye"
1394616,2026-02-09,203,3573,1004,2,1,4,9,2,1,1,7,46,54,4,2,0.84,0.56,2,5,2,4,0,2,0,0,0.0,0.0,"Mehmet Turkmen, Türkiye"
1394618,2026-02-09,203,1001,7411,1,2,20,10,3,4,8,2,57,43,4,2,2.18,1.01,13,5,7,5,11,5,2,2,0.0,0.0,"Kadir Saglam, Türkiye"
1491864,2026-02-09,128,2432,434,2,0,13,11,5,3,2,7,34,66,2,3,,,6,4,7,7,4,0,3,3,,,"Dario Herrera, Argentina"
1491867,2026-02-09,128,450,476,1,0,18,8,6,3,4,5,72,28,1,5,,,8,5,10,3,5,2,3,5,,,"Facundo Raul Tello Figueroa, Argentina"
1491869,2026-02-09,128,1066,478,1,0,12,10,5,4,4,7,47,53,1,1,,,6,8,6,2,2,3,5,4,,,L. Lobo Medina
1491871,2026-02-09,128,446,456,1,1,9,12,4,5,0,3,45,55,1,1,,,,,,,,,,,,,"Nicolas Lamolina, Argentina"
1491877,2026-02-09,128,438,451,2,1,15,9,4,3,2,7,50,50,0,1,,,9,3,6,6,1,1,2,2,,,N. Arasa
1379221,2026-02-10,39,49,63,2,2,19,4,4,2,4,1,66,34,4,4,,,,,,,,,,,,,"Robert Jones, England"
1379223,2026-02-10,39,45,35,1,2,16,11,6,4,7,2,53,47,2,3,,,,,,,,,,,,,"Andy Madley, England"
1379227,2026-02-10,39,47,34,1,2,16,21,2,5,2,12,53,47,3,2,,,,,,,,,,,,,"Anthony Taylor, England"
1379228,2026-02-10,39,48,33,1,1,7,9,3,3,5,3,35,65,1,1,,,,,,,,,,,,,"Simon Hooper, England"
1419821,2026-02-10,136,498,522,3,3,13,15,5,3,3,4,47,53,3,4,,,,,,,,,,,,,"Davide Di Marco, Italy"
1419824,2026-02-10,136,517,899,0,2,17,13,5,7,1,5,65,35,2,3,,,,,,,,,,,,,"Kevin Bonacina, Italy"
1419825,2026-02-10,136,870,1581,1,0,13,22,2,1,3,8,36,64,2,3,,,,,,,,,,,,,"Niccolo Turrini, Italy"
1419827,2026-02-10,136,525,1687,0,2,20,14,2,6,7,3,57,43,3,3,,,,,,,,,,,,,"Simone Galipo, Italy"
1419828,2026-02-10,136,527,509,3,1,11,17,5,2,5,5,34,66,2,3,,,,,,,,,,,,,"Luca Massimi, Italy"
1419830,2026-02-10,136,880,1693,1,0,11,11,3,1,5,3,30,70,4,3,,,,,,,,,,,,,"Claudio Giuseppe Allegretta, Italy"
1489464,2026-02-10,81,159,160,0,0,11,18,4,8,6,5,52,48,3,1,,,,,,,,,,,,,P. Ittrich
1491868,2026-02-10,128,2424,473,0,1,12,15,0,3,3,4,49,51,3,1,,,4,10,8,5,1,3,3,0,,,"Carlos Andres Gariano, Argentina"
1379219,2026-02-11,39,66,51,1,0,15,9,1,3,7,5,50,50,2,3,,,,,,,,,,,,,"Peter Bankes, England"
1379222,2026-02-11,39,52,44,2,3,21,8,3,3,8,2,65,35,2,1,,,,,,,,,,,,,"Farai Hallam, England"
1379224,2026-02-11,39,50,36,3,0,13,14,5,3,4,4,56,44,3,1,,,,,,,,,,,,,"Paul Tierney, England"
1379225,2026-02-11,39,65,39,0,0,35,7,10,3,8,2,63,37,0,2,,,,,,,,,,,,,"Tim Robinson, England"
1379226,2026-02-11,39,746,40,0,1,11,23,2,3,3,11,43,57,1,0,,,,,,,,,,,,,"Chris Kavanagh, England"
1419822,2026-02-11,136,511,863,1,2,12,9,2,3,5,3,44,56,1,0,,,,,,,,,,,,,"Valerio Crezzini, Italy"
1419823,2026-02-11,136,508,515,0,0,21,18,7,6,5,10,52,48,0,1,,,,,,,,,,,,,"Daniele Doveri, Italy"
1419826,2026-02-11,136,528,512,1,3,15,16,6,5,6,4,60,40,2,1,,,,,,,,,,,,,"Alberto Ruben Arena, Italy"
1419829,2026-02-11,136,1578,1579,0,0,10,7,2,1,5,3,42,58,2,1,,,,,,,,,,,,,"Giuseppe Mucera, Italy"
1492131,2026-02-11,71,1062,1198,3,3,18,18,8,6,6,5,59,41,0,2,,,,,,,,,,,,,"Matheus Delgado Candançan, Brazil"
1492132,2026-02-11,71,132,147,3,3,21,13,8,5,6,5,51,49,2,1,,,,,,,,,,,,,"Wagner do Nascimento Magalhaes, Brazil"
1520390,2026-02-11,143,531,548,0,1,13,12,3,6,4,4,47,53,1,3,,,,,,,,,,,,,"José María Sánchez Martínez, Spain"
1379220,2026-02-12,39,55,42,1,1,12,7,3,2,6,4,41,59,3,2,,,,,,,,,,,,,"John Brooks, England"
1491891,2026-02-12,128,452,463,1,0,14,10,6,0,7,4,44,56,3,2,,,9,6,5,4,4,2,0,5,,,"Bryan Ferreyra,"
1492130,2026-02-12,71,134,128,2,1,12,10,5,5,8,2,57,43,1,3,,,,,,,,,,,,,"Ramon Abatti Abel, Brazil"
1492133,2026-02-12,71,131,794,2,0,13,9,5,4,3,3,61,39,4,4,,,,,,,,,,,,,"Felipe Fernandes de Lima, Brazil"
1520391,2026-02-12,143,530,529,4,0,12,14,8,4,5,8,34,66,5,4,,,,,,,,,,,,,"Jose David Martinez Montalban, Spain"
1378111,2026-02-13,135,801,489,1,2,7,7,2,2,3,1,34,66,1,4,,,,,,,,,,,,,"Michael Fabbri, Italy"
1388499,2026-02-13,78,165,164,4,0,14,10,8,5,7,2,55,45,3,2,,,,,,,,,,,,,"Tobias Welz, Germany"
1391049,2026-02-13,140,797,727,0,0,17,6,5,2,10,3,64,36,2,4,,,,,,,,,,,,,J. Sanchez
1394623,2026-02-13,203,1005,3603,3,1,13,13,5,3,4,10,35,65,5,2,0.99,1.99,8,9,5,4,4,3,2,2,-2.0,-2.0,"Adnan Deniz Kayatepe, Türkiye"
1394625,2026-02-13,203,645,3588,5,1,21,6,9,3,12,4,62,38,0,3,2.47,0.93,15,3,6,3,3,2,2,4,-2.0,-2.0,"Cagdas Altay, Türkiye"
1396974,2026-02-13,141,723,8157,3,2,15,15,6,7,6,5,41,59,2,4,,,9,8,6,7,3,3,5,2,,,"German Cid Camacho, Spain"
1491878,2026-02-13,128,458,435,1,0,14,8,5,1,1,1,49,51,0,3,,,7,4,7,4,4,4,1,4,,,A. Merlos
1491886,2026-02-13,128,453,446,2,0,16,5,3,0,7,1,50,50,5,2,,,9,2,7,3,6,1,0,1,,,"Facundo Raul Tello Figueroa, Argentina"
1506257,2026-02-13,45,64,49,0,4,10,13,3,8,7,4,24,76,2,2,,,,,,,,,,,,,F. Hallam
1378105,2026-02-14,135,895,502,1,2,16,7,3,3,4,2,67,33,5,2,,,,,,,,,,,,,"Matteo Marchetti, Italy"
1388498,2026-02-14,78,168,186,4,0,12,11,7,1,8,3,68,32,0,1,,,,,,,,,,,,,"Sven Jablonski, Germany"
1388500,2026-02-14,78,169,163,3,0,12,20,9,3,2,8,44,56,3,2,,,,,,,,,,,,,"Martin Petersen, Germany"
1388501,2026-02-14,78,175,182,3,2,13,12,4,5,6,3,56,44,3,0,,,,,,,,,,,,,"Florian Badstubner, Germany"
1388502,2026-02-14,78,167,160,3,0,25,13,7,3,6,6,61,39,3,1,,,,,,,,,,,,,"Florian Exner, Germany"
1388504,2026-02-14,78,172,192,3,1,13,10,4,3,2,5,57,43,4,1,,,,,,,,,,,,,"Robert Hartmann, Germany"
1388505,2026-02-14,78,162,157,0,3,14,11,3,8,2,4,35,65,3,1,,,,,,,,,,,,,"Bastian Dankert, Germany"
1391050,2026-02-14,140,540,538,2,2,9,14,3,5,2,2,43,57,1,0,,,,,,,,,,,,,
1391051,2026-02-14,140,546,533,2,1,5,8,2,2,3,4,44,56,2,3,,,,,,,,,,,,,
1391056,2026-02-14,140,541,548,4,1,11,13,5,3,4,6,52,48,1,1,,,,,,,,,,,,,F. Maeso
1391058,2026-02-14,140,536,542,1,1,4,12,2,1,0,3,26,74,7,0,0.27,1.13,2,10,2,2,1,4,0,1,0.0,0.0,I. Galech
1392041,2026-02-14,141,713,537,2,1,22,17,6,4,7,4,44,56,1,1,2.44,1.42,13,11,9,6,4,2,3,4,,,"Alejandro Morilla Turrion, Spain"
1392046,2026-02-14,141,715,720,5,1,22,8,9,2,4,2,63,37,1,4,2.06,0.89,17,6,5,2,3,1,1,5,,,"Luis Bestard Servera, Spain"
1392048,2026-02-14,141,725,732,0,0,13,12,2,3,1,8,46,54,1,3,,,8,5,5,7,4,4,3,2,,,"Jon Ander Gonzalez Esteban, Spain"
1392049,2026-02-14,141,9580,724,1,1,21,5,6,3,6,0,62,38,1,2,1.43,0.52,15,4,6,1,4,0,2,4,,,"Marta Huerta de Aza, Spain"
1394622,2026-02-14,203,996,607,2,1,19,9,6,2,4,3,41,59,2,4,1.85,0.53,12,3,7,6,5,2,1,4,0.0,0.0,"Ali Yilmaz, Türkiye"
1394626,2026-02-14,203,997,1007,2,2,12,15,4,6,4,11,38,62,3,4,1.18,1.67,9,12,3,3,3,3,4,3,0.0,0.0,"Omer Tolga Guldibi, Türkiye"
1394630,2026-02-14,203,998,611,2,3,17,9,8,3,7,7,58,42,4,5,0.84,0.76,12,6,5,3,2,2,0,6,-1.0,-1.0,"Halil Umut Meler, Türkiye"
1419832,2026-02-14,136,1687,1693,2,0,4,19,3,3,2,11,43,57,0,1,,,,,,,,,,,,,"Andrea Zanotti, Italy"
1419833,2026-02-14,136,498,870,1,0,12,4,3,1,5,1,51,49,2,1,,,,,,,,,,,,,"Luca Zufferli, Italy"
1419834,2026-02-14,136,522,527,3,0,7,21,3,5,3,8,46,54,0,0,,,,,,,,,,,,,"Ivano Pezzuto, Italy"
1419836,2026-02-14,136,509,517,0,4,11,14,4,7,5,5,33,67,3,1,,,,,,,,,,,,,"Simone Galipo, Italy"
1419837,2026-02-14,136,899,1581,2,0,13,13,6,4,6,5,50,50,5,4,,,,,,,,,,,,,"Mario Perri, Italy"
1491880,2026-02-14,128,449,436,0,2,11,11,2,5,8,3,43,57,1,5,,,5,7,6,4,4,3,3,3,,,"Pablo Dovalo, Argentina"
1491882,2026-02-14,128,442,438,1,1,6,10,2,2,5,1,34,66,2,2,,,,,,,,,,,,,F. Echenique
1491885,2026-02-14,128,445,474,1,0,10,3,5,0,6,2,55,45,2,7,,,,,,,,,,,,,"Sebastian Nicolas Martinez, Argentina"
1491890,2026-02-14,128,456,1066,2,1,11,8,6,5,4,1,64,36,1,1,,,,,,,,,,,,,"Dario Herrera, Argentina"
1491892,2026-02-14,128,441,460,0,0,22,5,6,3,6,1,54,46,1,4,,,16,4,6,1,6,0,2,4,,,A. Penel
1506252,2026-02-14,45,66,34,1,3,8,12,2,3,6,5,43,57,3,3,,,,,,,,,,,,,C. Kavanagh
1506254,2026-02-14,45,44,1374,1,2,22,8,4,3,9,1,64,36,4,2,,,,,,,,,,,,,G. Ward
1506255,2026-02-14,45,748,48,0,1,19,18,3,5,7,12,38,62,2,2,,,,,,,,,,,,,L. Smith
1506258,2026-02-14,45,40,51,3,0,13,17,5,3,5,6,47,53,0,4,,,,,,,,,,,,,S. Attwell
1506263,2026-02-14,45,41,46,2,1,13,17,4,4,6,7,45,55,2,4,,,,,,,,,,,,,
1378106,2026-02-15,135,520,495,0,0,19,19,8,6,6,11,35,65,2,0,,,,,,,,,,,,,"Simone Sozza, Italy"
1378109,2026-02-15,135,492,497,2,2,11,9,7,2,2,1,61,39,1,1,,,,,,,,,,,,,"Andrea Colombo, Italy"
1378110,2026-02-15,135,523,504,2,1,27,4,8,1,12,1,76,24,2,2,,,,,,,,,,,,,"Luca Pairetto, Italy"
1378112,2026-02-15,135,503,500,1,2,7,14,2,6,4,2,47,53,3,1,,,,,,,,,,,,,"Francesco Fourneau, Italy"
1378113,2026-02-15,135,494,488,1,2,8,10,2,3,7,6,51,49,3,3,,,,,,,,,,,,,"Maria Sole Ferrieri Caputi, Italy"
1388497,2026-02-15,78,170,180,1,0,12,16,4,2,4,5,49,51,1,2,,,,,,,,,,,,,"Felix Zwayer, Germany"
1388503,2026-02-15,78,173,161,2,2,20,10,10,3,6,2,68,32,1,2,,,,,,,,,,,,,"Matthias Jollenbeck, Germany"
1391053,2026-02-15,140,539,532,0,2,9,5,1,2,3,2,47,53,4,2,,,,,,,,,,,,,M. Ortiz
1391054,2026-02-15,140,798,543,1,2,14,17,3,8,7,3,65,35,4,3,,,,,,,,,,,,,I. Diaz
1391055,2026-02-15,140,728,530,3,0,13,9,9,3,4,8,41,59,1,3,1.61,0.7,8,7,5,2,3,4,3,6,0.0,0.0,R. De Burgos
1391057,2026-02-15,140,718,531,1,2,7,13,1,4,2,3,54,46,2,3,,,,,,,,,,,,,M. Busquets
1392040,2026-02-15,141,545,4665,2,1,15,11,4,3,5,5,49,51,5,3,2.02,0.69,12,9,3,2,5,1,2,1,,,"Alvaro Moreno Aragon, Spain"
1392042,2026-02-15,141,722,731,1,1,9,9,2,2,4,2,43,57,1,0,1.2,1.7,6,7,3,2,2,2,1,1,,,"Sergui Claudiu Muresan, Spain"
1392043,2026-02-15,141,726,10139,2,0,10,11,3,4,2,5,48,52,2,2,1.31,0.99,5,9,5,2,2,3,4,1,,,"Saul Ais Reig, Spain"
1392045,2026-02-15,141,799,534,1,1,6,17,2,7,3,5,31,69,3,1,0.27,1.06,3,8,3,9,2,3,6,1,,,"Gorka Etayo Herrera, Spain"
1392050,2026-02-15,141,5254,544,2,0,8,12,3,1,4,3,48,52,3,3,0.23,0.93,2,8,6,4,3,7,1,1,,,"Manuel Angel Perez Hernandez, Spain"
1394624,2026-02-15,203,564,549,2,3,14,13,6,4,6,3,56,44,2,2,1.47,2.53,10,9,4,4,3,4,1,4,0.0,0.0,"Mehmet Turkmen, Türkiye"
1394627,2026-02-15,203,994,1001,0,0,17,10,4,3,6,3,55,45,2,1,1.05,0.98,9,6,8,4,4,4,3,4,0.0,0.0,"Alper Akarsu, Türkiye"
1394629,2026-02-15,203,7411,3573,3,0,14,7,7,3,4,2,60,40,3,6,2.2,0.65,9,6,5,1,2,1,3,3,0.0,0.0,"Fatih Tokail, Türkiye"
1419831,2026-02-15,136,1579,863,2,1,13,14,7,5,5,7,50,50,0,0,,,,,,,,,,,,,"Niccolo Turrini, Italy"
1419835,2026-02-15,136,528,525,0,1,11,16,2,3,6,4,60,40,4,4,,,,,,,,,,,,,"Andrea Calzavara, Italy"
1419838,2026-02-15,136,508,1578,1,2,12,18,1,5,3,5,55,45,0,3,,,,,,,,,,,,,"Luca Massimi, Italy"
1419839,2026-02-15,136,511,880,1,1,19,5,4,1,12,1,71,29,4,2,,,,,,,,,,,,,"Daniele Perenzoni, Italy"
1419840,2026-02-15,136,515,512,0,2,6,15,2,6,2,11,50,50,4,2,,,,,,,,,,,,,"Federico Dionisi, Italy"
1491879,2026-02-15,128,455,2424,4,0,18,5,7,0,7,2,48,52,1,3,,,11,3,7,2,3,2,0,3,,,"Daniel Zamora, Argentina"
1491881,2026-02-15,128,451,1064,0,0,10,14,3,1,1,2,63,37,1,1,,,6,3,4,11,2,3,1,3,,,"Sebastian Zunino, Argentina"
1491884,2026-02-15,128,434,450,0,0,11,14,2,4,4,6,41,59,2,3,,,5,13,6,1,6,2,3,2,,,"Yael Falcon Perez, Argentina"
1491887,2026-02-15,128,473,440,0,1,15,11,3,3,8,5,48,52,2,2,,,8,6,7,5,2,3,2,3,,,"Nazareno Arasa, Argentina"
1506253,2026-02-15,45,54,63,1,1,18,19,5,3,13,10,55,45,3,0,,,,,,,,,,,,,S. Hooper
1506256,2026-02-15,45,1365,39,0,1,11,14,1,1,8,2,55,45,2,2,,,,,,,,,,,,,S. Barrott
1506261,2026-02-15,45,1338,746,0,1,11,17,3,9,5,5,47,53,2,5,,,,,,,,,,,,,T. Kirk
